,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name
727,721,2020-12-03 19:27:43.556899+00:00,465,0.0,-0.25,1,-0.8333333333333334,True,nope,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,True,-0.3333333333333333,-1.0,-1.0,-0.17369124035404904,-0.8,0.11,model-12-03-2020-17:37:34-PST-23.meta
728,723,2020-12-03 19:29:17.098396+00:00,465,0.0,-0.25,1,-0.8333333333333334,True, do I add or multiply this ,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-1.0,0.01,model-12-03-2020-17:37:34-PST-23.meta
729,722,2020-12-03 19:30:29.209863+00:00,465,0.0,-0.25,1,-0.8333333333333334,True, Now what do I do Cyclone ?,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,0.3333333333333333,-1.0,-1.0,1.0,-0.8,0.11,model-12-03-2020-17:37:34-PST-23.meta
730,724,2020-12-03 19:31:06.727851+00:00,465,0.0,-0.25,1,-0.8333333333333334,True, Thank You  so much !,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-0.03599999999999992,-1.0,-0.03305731158131586,-0.7,0.9319999999999999,model-12-03-2020-17:37:34-PST-23.meta
731,736,2020-12-04 01:01:29.648124+00:00,467,0.0,-0.25,1,-0.05555555555555555,True,ok ,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,-0.10634730232532263,-0.9,0.1,model-12-03-2020-17:37:34-PST-23.meta
732,734,2020-12-04 01:03:09.901627+00:00,467,0.0,-0.25,1,-0.05555555555555555,True,do you have an idea,Hm... let's keep thinking!,88,question,True,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.1,model-12-03-2020-17:37:34-PST-23.meta
733,735,2020-12-04 01:04:10.217609+00:00,467,0.0,-0.25,1,-0.05555555555555555,True,I'm thinking 6,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-1.0,-0.036319758722910156,-1.0,0.11,model-12-03-2020-17:37:34-PST-23.meta
734,737,2020-12-04 01:06:23.573593+00:00,467,0.0,-0.25,1,-0.05555555555555555,True,ok,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,-0.10634730232532263,-0.9,0.1,model-12-03-2020-17:37:34-PST-23.meta
735,738,2020-12-04 01:06:48.359489+00:00,467,0.0,-0.25,1,-0.05555555555555555,True,thanks,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,1.0,-1.0,-0.1528205347590037,-0.9,0.11,model-12-03-2020-17:37:34-PST-23.meta
736,739,2020-12-04 01:06:57.651611+00:00,467,0.0,-0.25,1,-0.05555555555555555,True,ok,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,-0.10634730232532263,-0.9,1.074,model-12-03-2020-17:37:34-PST-23.meta
737,741,2020-12-04 21:21:48.331019+00:00,479,-1.0,-0.25,4,0.4444444444444444,True,can i fit 3,Hm... let's keep thinking!,88,question,,-1.0,0.42800000000000016,-1.0,-0.036319758722910156,-0.9,0.0,model-12-04-2020-16:13:40-PST-23.meta
738,742,2020-12-04 21:24:55.501336+00:00,479,-1.0,-0.25,4,0.4444444444444444,True,i  am stuck,:),51,nothing,,-0.3333333333333333,-1.0,0.3340000000000001,1.0,-0.9,0.0,model-12-04-2020-16:13:40-PST-23.meta
739,743,2020-12-04 21:29:23.634838+00:00,479,-1.0,-0.25,4,0.4444444444444444,True,what is 30 times 3,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.5,0.0,model-12-04-2020-16:13:40-PST-23.meta
740,740,2020-12-04 21:29:55.439877+00:00,479,-1.0,-0.25,4,0.4444444444444444,True,:),Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,1.0,-1.0,-1.0,-0.5,4.1,model-12-04-2020-16:13:40-PST-23.meta
741,725,2020-12-03 23:30:17.400507+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,ok,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,-0.10634730232532263,-0.9,0.1,model-12-03-2020-17:37:34-PST-23.meta
742,726,2020-12-03 23:32:42.793369+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,where is the right arrow button?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.08771972431695718,-0.8,0.01,model-12-03-2020-17:37:34-PST-23.meta
743,727,2020-12-03 23:34:48.852206+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,ok!,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-12-03-2020-17:37:34-PST-23.meta
744,728,2020-12-03 23:39:34.259592+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,Question ,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,-0.037877755952991254,-0.9,0.11,model-12-03-2020-17:37:34-PST-23.meta
745,729,2020-12-03 23:40:58.198089+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,um,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,0.0,-1.0,-1.0,-0.2252193558672726,-0.8,0.0,model-12-03-2020-17:37:34-PST-23.meta
746,730,2020-12-03 23:41:54.895262+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,still wrong,:),51,nothing,,0.0,-1.0,0.5119999999999998,-0.05607464977623655,-0.8,0.0,model-12-03-2020-17:37:34-PST-23.meta
747,731,2020-12-03 23:42:21.362359+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,more info by anychance,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,0.0,-1.0,-1.0,-0.08809026429937639,-0.8,0.11,model-12-03-2020-17:37:34-PST-23.meta
748,732,2020-12-03 23:43:42.006439+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,any more?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,True,0.0,-1.0,-1.0,-0.07262983286860336,-0.6,0.11,model-12-03-2020-17:37:34-PST-23.meta
749,733,2020-12-03 23:45:06.379796+00:00,505,-1.0,-0.75,3,-0.3888888888888889,True,uhh next question any thing you can help me with,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,-0.538,-1.0,1.0,-0.9,2.948,model-12-03-2020-17:37:34-PST-23.meta
750,784,2020-12-06 21:56:28.272340+00:00,510,-1.0,1.0,0,-0.2777777777777778,True,I don't see the choclate,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,1.0,-1.0,0.11,model-12-06-2020-18:11:59-PST-26.meta
751,783,2020-12-06 21:57:18.325287+00:00,510,-1.0,1.0,0,-0.2777777777777778,True,Ohhh. i closed the extention i had,:),51,nothing,True,-0.6666666666666666,-1.0,-1.0,-0.036319758722910156,-1.0,0.1,model-12-06-2020-18:11:59-PST-26.meta
752,785,2020-12-06 21:57:37.192874+00:00,510,-1.0,1.0,0,-0.2777777777777778,True,do you like among us?,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-0.22999999999999998,-1.0,1.0,-1.0,-0.016,model-12-06-2020-18:11:59-PST-26.meta
753,758,2020-12-05 23:39:16.537754+00:00,511,-1.0,-0.5,0,-0.6111111111111112,True,I am stuck,:),51,nothing,True,0.0,-1.0,0.3340000000000001,1.0,-0.9,0.1,model-12-05-2020-16:31:53-PST-24.meta
754,759,2020-12-05 23:40:38.303457+00:00,511,-1.0,-0.5,0,-0.6111111111111112,True,I don't get it,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,0.0,-1.0,-1.0,1.0,-0.4,0.1,model-12-05-2020-16:31:53-PST-24.meta
755,750,2020-12-05 20:20:59.230618+00:00,512,-1.0,-0.5,2,-0.6666666666666666,True,How many chocolates are in the box.,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,1.0,-0.8,0.11,model-12-05-2020-16:31:53-PST-24.meta
756,751,2020-12-05 20:23:59.464318+00:00,512,-1.0,-0.5,2,-0.6666666666666666,True,I think we need to brainstorm ,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,-1.0,-1.0,-0.025070957037865216,-0.7,0.11,model-12-05-2020-16:31:53-PST-24.meta
757,752,2020-12-05 20:27:38.497851+00:00,512,-1.0,-0.5,2,-0.6666666666666666,True,Can you please give me a hint ,This problem doesn’t stand a chance against us!,87,encourage,True,-1.0,-0.37,-1.0,1.0,-0.2,0.1,model-12-05-2020-16:31:53-PST-24.meta
758,754,2020-12-05 20:31:06.440965+00:00,512,-1.0,-0.5,2,-0.6666666666666666,True,We need to brainstorm ,:),51,nothing,True,-1.0,-1.0,-1.0,-0.03161267732426565,0.3,2.074,model-12-05-2020-16:31:53-PST-24.meta
759,745,2020-12-05 19:10:48.526672+00:00,514,-1.0,0.0,0,0.16666666666666666,False,Help,:),51,nothing,True,-1.0,1.0,-1.0,1.0,-0.9,0.1,model-12-05-2020-16:31:53-PST-24.meta
760,746,2020-12-05 19:12:59.970892+00:00,514,-1.0,0.0,0,0.16666666666666666,False,im stuck,:),51,nothing,,-0.6666666666666666,-1.0,0.3340000000000001,1.0,-0.4,0.0,model-12-05-2020-16:31:53-PST-24.meta
761,747,2020-12-05 19:13:11.599010+00:00,514,-1.0,0.0,0,0.16666666666666666,False,can you help me,You’re doing a great job so far. Just keep trying!,74,encourage,,-0.6666666666666666,-0.052000000000000046,-1.0,1.0,-0.4,0.0,model-12-05-2020-16:31:53-PST-24.meta
762,744,2020-12-05 19:15:08.759683+00:00,514,-1.0,0.0,0,0.16666666666666666,False,help,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,1.0,-1.0,1.0,-0.8,0.0,model-12-05-2020-16:31:53-PST-24.meta
763,748,2020-12-05 19:15:17.366176+00:00,514,-1.0,0.0,0,0.16666666666666666,False,im stuck,:),51,nothing,,0.0,-1.0,0.3340000000000001,1.0,-0.8,-8.0,model-12-05-2020-16:31:53-PST-24.meta
764,749,2020-12-05 19:51:57.202731+00:00,516,0.0,0.5,1,-0.5555555555555556,True,I do not know how to do this,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-0.6,0.997,model-12-05-2020-16:31:53-PST-24.meta
765,753,2020-12-05 20:28:01.447993+00:00,517,0.0,0.75,1,-0.8333333333333334,True,ok,Hm... let's keep thinking!,88,question,,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.0,model-12-05-2020-16:31:53-PST-24.meta
766,755,2020-12-05 20:32:15.337645+00:00,517,0.0,0.75,1,-0.8333333333333334,True,I'm having fun,Hm... let's keep thinking!,88,question,,-0.6666666666666666,0.246,-1.0,-0.036319758722910156,-0.9,0.0,model-12-05-2020-16:31:53-PST-24.meta
767,756,2020-12-05 20:36:13.421779+00:00,517,0.0,0.75,1,-0.8333333333333334,True,How much do we weight together?,Hm... let's keep thinking!,88,question,True,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.1,model-12-05-2020-16:31:53-PST-24.meta
768,757,2020-12-05 20:37:25.782197+00:00,517,0.0,0.75,1,-0.8333333333333334,True,How much do I weight?,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.997,model-12-05-2020-16:31:53-PST-24.meta
769,764,2020-12-06 19:07:23.831858+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,ok,Hm... let's keep thinking!,88,question,True,-0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-12-06-2020-18:11:59-PST-26.meta
770,765,2020-12-06 19:10:07.404479+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,I don't know this peutions answer,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,True,0.0,-1.0,-1.0,1.0,-0.9,0.1,model-12-06-2020-18:11:59-PST-26.meta
771,766,2020-12-06 19:11:50.290771+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,can you hlp me,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,-0.035072750243886786,-0.6,0.0,model-12-06-2020-18:11:59-PST-26.meta
772,771,2020-12-06 19:14:43.765074+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,HELP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.1,0.0,model-12-06-2020-18:11:59-PST-26.meta
773,772,2020-12-06 19:15:06.305462+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,I don't get it,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.1,0.0,model-12-06-2020-18:11:59-PST-26.meta
774,767,2020-12-06 19:15:14.996624+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,:),Try thinking about the concept of volume to solve this problem.,64,question,,0.0,1.0,-1.0,-1.0,-0.1,0.0,model-12-06-2020-18:11:59-PST-26.meta
775,773,2020-12-06 19:15:21.440769+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,:(,:),51,nothing,,0.0,-1.0,1.0,-1.0,-0.1,0.0,model-12-06-2020-18:11:59-PST-26.meta
776,768,2020-12-06 19:15:31.717896+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,T_T,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-0.1,0.01,model-12-06-2020-18:11:59-PST-26.meta
777,769,2020-12-06 19:17:59.714326+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,help me plz,This problem doesn’t stand a chance against us!,87,encourage,,0.0,0.6000000000000001,-1.0,1.0,1.9,0.0,model-12-06-2020-18:11:59-PST-26.meta
778,770,2020-12-06 19:18:48.860352+00:00,519,-1.0,-0.25,1,-0.05555555555555555,False,it stands a chance against me,:),51,nothing,,0.0,-0.3340000000000001,-1.0,-0.03887937280237075,1.9,-8.0,model-12-06-2020-18:11:59-PST-26.meta
779,776,2020-12-06 20:09:13.801763+00:00,521,0.0,1.0,0,-0.3333333333333333,True,I think it's 18 chocolates.,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.025070957037865216,-1.0,0.01,model-12-06-2020-18:11:59-PST-26.meta
780,777,2020-12-06 20:11:32.600429+00:00,521,0.0,1.0,0,-0.3333333333333333,True,H,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,-0.36326463143507437,-0.9,0.0,model-12-06-2020-18:11:59-PST-26.meta
781,778,2020-12-06 20:12:09.634214+00:00,521,0.0,1.0,0,-0.3333333333333333,True,"They said each chocolate is 2 units, right?",Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,-0.05854288051899259,-0.9,0.0,model-12-06-2020-18:11:59-PST-26.meta
782,779,2020-12-06 20:12:58.553314+00:00,521,0.0,1.0,0,-0.3333333333333333,True,Can we?,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,0.6666666666666666,-1.0,-1.0,-0.03161267732426565,-1.0,0.01,model-12-06-2020-18:11:59-PST-26.meta
783,774,2020-12-06 20:13:14.017816+00:00,521,0.0,1.0,0,-0.3333333333333333,True,Smaller!,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,,0.6666666666666666,-1.0,-1.0,-0.20563250907381925,-1.0,-0.029000000000000005,model-12-06-2020-18:11:59-PST-26.meta
784,775,2020-12-06 20:22:48.154200+00:00,525,1.0,-1.0,2,0.16666666666666666,True,i need help,Hm... let's keep thinking!,88,question,True,-1.0,0.45999999999999996,-1.0,1.0,-0.7,0.1,model-12-06-2020-18:11:59-PST-26.meta
785,780,2020-12-06 20:23:05.110064+00:00,525,1.0,-1.0,2,0.16666666666666666,True,im trying,Hm... let's keep thinking!,88,question,True,-1.0,-1.0,-1.0,-0.06435512217530803,-0.7,0.1,model-12-06-2020-18:11:59-PST-26.meta
786,781,2020-12-06 20:23:28.817220+00:00,525,1.0,-1.0,2,0.16666666666666666,True,i need a hint,Hm... let's keep thinking!,88,question,,-1.0,-1.0,-1.0,1.0,-0.7,0.0,model-12-06-2020-18:11:59-PST-26.meta
787,782,2020-12-06 20:31:42.124379+00:00,525,1.0,-1.0,2,0.16666666666666666,True,i dont know,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,0.1,1.997,model-12-06-2020-18:11:59-PST-26.meta
788,786,2020-12-06 22:40:48.004081+00:00,528,-1.0,-0.5,6,-0.6111111111111112,True,Ok,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,-0.10634730232532263,-0.9,6.1,model-12-06-2020-18:11:59-PST-26.meta
789,916,2020-12-11 21:09:46.595510+00:00,529,-1.0,-0.25,4,-0.8333333333333334,True,i need help,:),51,nothing,,0.0,0.45999999999999996,-1.0,1.0,-0.8,0.0,model-12-11-2020-19:59:42-PST-32.meta
790,915,2020-12-11 21:09:52.428044+00:00,529,-1.0,-0.25,4,-0.8333333333333334,True,what is the answer,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-1.0,-1.0,1.0,-0.8,0.0,model-12-11-2020-19:59:42-PST-32.meta
791,917,2020-12-11 21:12:04.722998+00:00,529,-1.0,-0.25,4,-0.8333333333333334,True,can you talk the problem with me,I know we can do this together. Keep thinking!,76,encourage,,0.0,-1.0,-0.38,-0.035072750243886786,2.5,0.0,model-12-11-2020-19:59:42-PST-32.meta
792,918,2020-12-11 21:13:27.242058+00:00,529,-1.0,-0.25,4,-0.8333333333333334,True,i don't know,"If we put our minds together, we can figure this problem out!",77,encourage,,0.0,-1.0,-1.0,1.0,5.3,0.0,model-12-11-2020-19:59:42-PST-32.meta
793,919,2020-12-11 21:13:36.705879+00:00,529,-1.0,-0.25,4,-0.8333333333333334,True,can you help me,You’re doing a great job so far. Just keep trying!,74,encourage,,0.0,-0.052000000000000046,-1.0,1.0,5.3,0.0,model-12-11-2020-19:59:42-PST-32.meta
794,920,2020-12-11 21:13:42.881843+00:00,529,-1.0,-0.25,4,-0.8333333333333334,True,never,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,0.0,-1.0,-1.0,-0.049707618622372385,5.3,4.0,model-12-11-2020-19:59:42-PST-32.meta
795,795,2020-12-07 00:48:20.433335+00:00,532,0.0,0.0,0,-0.3333333333333333,True,"Um, can i ask you a question?",You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-0.035072750243886786,-1.0,0.01,model-12-06-2020-18:11:59-PST-26.meta
796,789,2020-12-07 00:48:29.257407+00:00,532,0.0,0.0,0,-0.3333333333333333,True,no thx,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,0.06400000000000006,-0.06400000000000006,-0.06320011146530125,-1.0,0.11,model-12-06-2020-18:11:59-PST-26.meta
797,796,2020-12-07 00:49:01.081212+00:00,532,0.0,0.0,0,-0.3333333333333333,True,Help me please,Hm... let's keep thinking!,88,question,,-1.0,0.6659999999999999,-1.0,1.0,-1.0,0.0,model-12-06-2020-18:11:59-PST-26.meta
798,797,2020-12-07 00:49:14.074037+00:00,532,0.0,0.0,0,-0.3333333333333333,True,Huh alright.,Hm... let's keep thinking!,88,question,,-1.0,0.3340000000000001,-1.0,-0.2093969856684066,-1.0,0.0,model-12-06-2020-18:11:59-PST-26.meta
799,790,2020-12-07 00:49:30.570024+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I need help right now!,Hm... let's keep thinking!,88,question,True,-1.0,-0.0020000000000000018,-1.0,1.0,-1.0,0.1,model-12-06-2020-18:11:59-PST-26.meta
800,798,2020-12-07 00:49:48.593020+00:00,532,0.0,0.0,0,-0.3333333333333333,True,i need help,Hm... let's keep thinking!,88,question,,-1.0,0.45999999999999996,-1.0,1.0,-1.0,0.0,model-12-06-2020-18:11:59-PST-26.meta
801,791,2020-12-07 00:50:07.863466+00:00,532,0.0,0.0,0,-0.3333333333333333,True,STOP!!! I need help,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,-0.28,0.014000000000000012,1.0,-1.0,0.01,model-12-06-2020-18:11:59-PST-26.meta
802,792,2020-12-07 00:50:43.785446+00:00,532,0.0,0.0,0,-0.3333333333333333,True,tysm,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,0.01,model-12-06-2020-18:11:59-PST-26.meta
803,799,2020-12-07 00:51:51.400318+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I NEED HELP PLEASE,Hm... let's keep thinking!,88,question,True,-0.6666666666666666,0.6659999999999999,-1.0,1.0,-0.9,0.1,model-12-06-2020-18:11:59-PST-26.meta
804,800,2020-12-07 00:52:00.739006+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I need help,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,True,-0.6666666666666666,0.45999999999999996,-1.0,1.0,-0.9,0.11,model-12-06-2020-18:11:59-PST-26.meta
805,801,2020-12-07 00:52:16.533859+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I need help,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,-0.6666666666666666,0.45999999999999996,-1.0,1.0,-0.9,0.01,model-12-06-2020-18:11:59-PST-26.meta
806,802,2020-12-07 00:54:10.982511+00:00,532,0.0,0.0,0,-0.3333333333333333,True,i need help,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,0.45999999999999996,-1.0,1.0,-0.7,0.1,model-12-06-2020-18:11:59-PST-26.meta
807,803,2020-12-07 00:54:19.686430+00:00,532,0.0,0.0,0,-0.3333333333333333,True,i need help,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,0.45999999999999996,-1.0,1.0,-0.7,0.1,model-12-06-2020-18:11:59-PST-26.meta
808,804,2020-12-07 00:54:33.032082+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I NEED HELP NOW!!!,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.2819999999999998,-1.0,1.0,-0.7,0.0,model-12-06-2020-18:11:59-PST-26.meta
809,793,2020-12-07 00:54:47.655080+00:00,532,0.0,0.0,0,-0.3333333333333333,True,ugh just help!,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,-0.20400000000000007,-0.08999999999999997,1.0,-0.7,0.1,model-12-06-2020-18:11:59-PST-26.meta
810,794,2020-12-07 00:55:42.732402+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I need MORE information now please?,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,-0.10799999999999998,-1.0,-0.036319758722910156,-0.5,0.0,model-12-06-2020-18:11:59-PST-26.meta
811,805,2020-12-07 00:56:34.034968+00:00,532,0.0,0.0,0,-0.3333333333333333,True,Help me,Try thinking about the concept of volume to solve this problem.,64,question,,0.0,0.45999999999999996,-1.0,1.0,-0.3,0.0,model-12-06-2020-18:11:59-PST-26.meta
812,808,2020-12-07 00:59:54.047389+00:00,532,0.0,0.0,0,-0.3333333333333333,True,help,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,,0.3333333333333333,1.0,-1.0,1.0,-0.7,0.0,model-12-06-2020-18:11:59-PST-26.meta
813,806,2020-12-07 01:02:23.865981+00:00,532,0.0,0.0,0,-0.3333333333333333,True,I don't know this question.,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-0.7,0.01,model-12-06-2020-18:11:59-PST-26.meta
814,807,2020-12-07 01:03:44.690105+00:00,532,0.0,0.0,0,-0.3333333333333333,True,Help,Hm... let's keep thinking!,88,question,,0.6666666666666666,1.0,-1.0,1.0,-1.0,-0.091,model-12-06-2020-18:11:59-PST-26.meta
815,787,2020-12-07 00:35:36.322727+00:00,533,-1.0,0.0,0,-0.3333333333333333,True,I'm stuck,:),51,nothing,True,-1.0,-1.0,0.3340000000000001,1.0,-0.8,0.1,model-12-06-2020-18:11:59-PST-26.meta
816,788,2020-12-07 00:36:43.182977+00:00,533,-1.0,0.0,0,-0.3333333333333333,True,I don't get it,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-0.8,-0.003000000000000001,model-12-06-2020-18:11:59-PST-26.meta
817,809,2020-12-07 21:31:54.572321+00:00,536,-1.0,-0.5,5,-0.3333333333333333,True,noo,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,-1.0,-1.0,-0.3948032652167405,-1.0,0.1,model-12-07-2020-20:03:20-PST-26.meta
818,810,2020-12-07 21:34:33.812326+00:00,536,-1.0,-0.5,5,-0.3333333333333333,True,i need  help,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,0.45999999999999996,-1.0,1.0,-0.4,0.1,model-12-07-2020-20:03:20-PST-26.meta
819,811,2020-12-07 21:36:46.223067+00:00,536,-1.0,-0.5,5,-0.3333333333333333,True,help,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,1.0,-1.0,1.0,0.0,0.01,model-12-07-2020-20:03:20-PST-26.meta
820,812,2020-12-07 21:38:02.665966+00:00,536,-1.0,-0.5,5,-0.3333333333333333,True,help  help,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,0.0,1.0,-1.0,1.0,0.2,4.987,model-12-07-2020-20:03:20-PST-26.meta
821,813,2020-12-08 03:26:03.966945+00:00,537,0.0,-0.25,2,-0.2777777777777778,True,help,Try thinking about the concept of volume to solve this problem.,64,question,True,0.0,1.0,-1.0,1.0,-0.9,2.1,model-12-07-2020-20:03:20-PST-26.meta
822,814,2020-12-08 03:50:57.571319+00:00,539,0.0,0.0,4,-0.4444444444444444,True,help,Hm... let's keep thinking!,88,question,True,-1.0,1.0,-1.0,1.0,-1.0,0.1,model-12-07-2020-20:03:20-PST-26.meta
823,815,2020-12-08 03:51:21.618618+00:00,539,0.0,0.0,4,-0.4444444444444444,True,help!!!!!!!!!!!!!!!!!!!!!!,:),51,nothing,,-1.0,-1.0,-1.0,1.0,-1.0,0.0,model-12-07-2020-20:03:20-PST-26.meta
824,816,2020-12-08 03:51:39.368160+00:00,539,0.0,0.0,4,-0.4444444444444444,True,Help!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,1.0,-1.0,0.11,model-12-07-2020-20:03:20-PST-26.meta
